shunt_voltage,bus_voltage_V,current_mA,power_mW,State,Attack
476,5.201,479,2520,idle,Backdoor
550,5.193,518,3760,charging,Backdoor
596,5.189,660,3140,idle,Backdoor
627,5.189,626,3280,idle,Backdoor
521,5.189,587,3340,charging,Backdoor
520,5.197,614,3180,idle,Backdoor
613,5.189,613,3220,idle,Backdoor
589,5.185,884,4560,charging,Backdoor
477,5.201,473,2460,idle,Backdoor
473,5.201,471,2460,idle,Backdoor
473,5.197,475,2460,idle,Backdoor
564,5.193,697,3580,idle,Backdoor
476,5.201,478,2560,idle,Backdoor
932,5.161,873,4720,charging,Backdoor
868,5.169,651,4580,charging,Backdoor
968,5.169,798,4320,charging,Backdoor
594,5.185,607,3500,charging,Backdoor
748,5.181,745,3900,idle,Backdoor
657,5.169,757,3960,charging,Backdoor
574,5.189,724,3220,charging,Backdoor
743,5.173,768,3400,charging,Backdoor
482,5.201,483,2500,idle,Backdoor
882,5.177,979,4480,charging,Backdoor
668,5.189,647,3240,idle,Backdoor
579,5.185,639,4100,idle,Backdoor
538,5.189,624,3500,charging,Backdoor
625,5.173,733,3860,idle,Backdoor
865,5.165,909,5020,charging,Backdoor
680,5.173,751,4040,charging,Backdoor
504,5.201,472,2500,idle,Backdoor
548,5.189,619,3580,charging,Backdoor
582,5.189,585,3700,charging,Backdoor
753,5.181,551,2860,charging,Backdoor
477,5.197,476,2500,idle,Backdoor
680,5.173,823,3500,charging,Backdoor
679,5.173,952,4060,charging,Backdoor
944,5.169,871,4520,charging,Backdoor
526,5.189,625,2680,idle,Backdoor
624,5.197,564,2920,charging,Backdoor
488,5.197,470,2460,idle,Backdoor
680,5.185,645,3340,charging,Backdoor
705,5.173,962,3840,charging,Backdoor
475,5.201,510,2680,idle,Backdoor
887,5.165,977,5040,charging,Backdoor
891,5.177,872,3580,charging,Backdoor
780,5.177,835,3680,charging,Backdoor
774,5.173,786,2860,charging,Backdoor
546,5.185,608,4580,charging,Backdoor
772,5.185,704,3680,idle,Backdoor
519,5.189,565,3380,charging,Backdoor
521,5.193,624,3140,charging,Backdoor
549,5.197,585,3240,charging,Backdoor
843,5.181,660,2880,charging,Backdoor
735,5.189,508,2880,charging,Backdoor
886,5.169,806,3960,charging,Backdoor
482,5.197,477,2500,idle,Backdoor
627,5.185,622,3240,idle,Backdoor
508,5.189,544,3540,charging,Backdoor
660,5.185,549,2860,charging,Backdoor
738,5.185,783,3140,charging,Backdoor
612,5.189,685,3540,charging,Backdoor
870,5.177,610,3180,charging,Backdoor
476,5.201,478,2460,idle,Backdoor
705,5.185,661,3440,charging,Backdoor
597,5.197,529,2820,charging,Backdoor
501,5.201,469,2460,idle,Backdoor
558,5.185,657,2860,charging,Backdoor
481,5.201,558,3020,idle,Backdoor
653,5.173,950,4260,charging,Backdoor
835,5.169,896,4660,idle,Backdoor
649,5.185,856,3480,charging,Backdoor
481,5.201,479,2500,idle,Backdoor
662,5.189,642,3120,charging,Backdoor
549,5.197,481,2500,idle,Backdoor
596,5.193,619,3140,idle,Backdoor
549,5.193,505,3140,charging,Backdoor
1031,5.161,1017,5240,charging,Backdoor
579,5.189,673,3440,charging,Backdoor
769,5.193,516,2680,charging,Backdoor
811,5.173,851,4120,charging,Backdoor
854,5.165,895,4480,charging,Backdoor
661,5.181,550,3120,charging,Backdoor
735,5.193,549,3840,charging,Backdoor
803,5.181,516,3240,idle,Backdoor
620,5.189,603,3120,idle,Backdoor
733,5.177,839,3280,idle,Backdoor
715,5.189,761,3220,charging,Backdoor
1003,5.165,875,4200,charging,Backdoor
647,5.185,641,3300,idle,Backdoor
873,5.177,987,3600,charging,Backdoor
858,5.169,970,5040,charging,Backdoor
752,5.177,753,3800,idle,Backdoor
646,5.181,552,2760,charging,Backdoor
622,5.185,620,3280,idle,Backdoor
675,5.185,715,3440,charging,Backdoor
516,5.201,474,2460,idle,Backdoor
595,5.181,776,4040,charging,Backdoor
536,5.197,528,2720,idle,Backdoor
793,5.177,546,2860,charging,Backdoor
650,5.173,880,4560,charging,Backdoor
622,5.185,623,3240,idle,Backdoor
592,5.193,652,3940,charging,Backdoor
610,5.185,549,2820,charging,Backdoor
1018,5.169,907,4160,charging,Backdoor
476,5.201,476,2460,idle,Backdoor
1015,5.161,985,4940,charging,Backdoor
985,5.173,786,4100,charging,Backdoor
519,5.193,590,3040,idle,Backdoor
514,5.197,479,2500,idle,Backdoor
478,5.201,478,2500,idle,Backdoor
639,5.189,699,3300,idle,Backdoor
745,5.181,740,3800,idle,Backdoor
478,5.197,470,2580,idle,Backdoor
770,5.193,556,2660,charging,Backdoor
593,5.189,910,2820,charging,Backdoor
517,5.185,577,2980,charging,Backdoor
481,5.201,479,2520,idle,Backdoor
724,5.181,883,4560,charging,Backdoor
663,5.185,625,3240,idle,Backdoor
738,5.185,904,4680,charging,Backdoor
703,5.185,759,3400,charging,Backdoor
719,5.185,598,3340,charging,Backdoor
634,5.189,635,3240,idle,Backdoor
660,5.185,906,4040,charging,Backdoor
688,5.185,648,4620,charging,Backdoor
582,5.189,695,3280,charging,Backdoor
984,5.173,842,4420,charging,Backdoor
662,5.181,756,3900,charging,Backdoor
625,5.189,627,3340,idle,Backdoor
601,5.181,716,3340,charging,Backdoor
587,5.193,560,3440,charging,Backdoor
745,5.177,583,2880,charging,Backdoor
622,5.189,651,3280,idle,Backdoor
588,5.189,874,3080,charging,Backdoor
589,5.185,612,3180,idle,Backdoor
933,5.173,752,4220,charging,Backdoor
624,5.185,662,4660,charging,Backdoor
548,5.197,502,2760,charging,Backdoor
734,5.177,549,2860,charging,Backdoor
552,5.193,591,3040,charging,Backdoor
661,5.189,599,3760,charging,Backdoor
677,5.185,638,3280,idle,Backdoor
654,5.181,755,4980,charging,Backdoor
623,5.189,621,3220,idle,Backdoor
478,5.201,478,2500,idle,Backdoor
579,5.185,612,3180,idle,Backdoor
551,5.197,640,3020,charging,Backdoor
755,5.185,648,3380,charging,Backdoor
961,5.165,831,3800,charging,Backdoor
847,5.189,552,2860,charging,Backdoor
594,5.185,547,2860,charging,Backdoor
628,5.185,691,3580,charging,Backdoor
775,5.177,974,4840,charging,Backdoor
885,5.173,769,4060,charging,Backdoor
478,5.201,478,2620,idle,Backdoor
638,5.181,543,2820,charging,Backdoor
479,5.201,504,2500,idle,Backdoor
545,5.197,606,3140,charging,Backdoor
719,5.181,897,5340,charging,Backdoor
598,5.185,551,2860,charging,Backdoor
607,5.177,589,2860,charging,Backdoor
885,5.177,702,3640,charging,Backdoor
549,5.197,530,2920,charging,Backdoor
943,5.177,819,3640,charging,Backdoor
913,5.169,649,3340,charging,Backdoor
731,5.197,542,2820,charging,Backdoor
481,5.197,526,2620,idle,Backdoor
892,5.165,981,5140,charging,Backdoor
795,5.173,649,3480,charging,Backdoor
578,5.197,515,2940,charging,Backdoor
564,5.189,662,2820,charging,Backdoor
740,5.181,794,4120,idle,Backdoor
507,5.197,476,2500,idle,Backdoor
623,5.197,498,2500,idle,Backdoor
625,5.189,621,3280,idle,Backdoor
778,5.181,654,3480,charging,Backdoor
912,5.173,764,3900,charging,Backdoor
470,5.201,472,2580,idle,Backdoor
573,5.193,601,3120,charging,Backdoor
822,5.169,928,3680,charging,Backdoor
738,5.189,663,2860,charging,Backdoor
757,5.173,681,3400,charging,Backdoor
554,5.193,587,2580,idle,Backdoor
483,5.197,537,3080,idle,Backdoor
610,5.185,551,3040,charging,Backdoor
478,5.197,479,2500,idle,Backdoor
691,5.193,547,2580,charging,Backdoor
518,5.193,521,2680,idle,Backdoor
658,5.185,677,3640,charging,Backdoor
1020,5.161,999,4680,charging,Backdoor
739,5.185,661,4480,charging,Backdoor
542,5.193,634,3240,charging,Backdoor
742,5.189,526,2720,charging,Backdoor
940,5.165,658,3400,charging,Backdoor
792,5.165,965,4460,idle,Backdoor
578,5.193,490,2520,idle,Backdoor
518,5.193,671,4360,charging,Backdoor
549,5.193,552,2680,charging,Backdoor
761,5.185,549,2820,charging,Backdoor
549,5.193,628,3180,charging,Backdoor
898,5.165,1003,5040,charging,Backdoor
756,5.177,614,3080,charging,Backdoor
693,5.189,551,2980,charging,Backdoor
555,5.193,723,2980,charging,Backdoor
856,5.169,916,4560,charging,Backdoor
537,5.193,579,3480,charging,Backdoor
477,5.201,502,2500,idle,Backdoor
526,5.189,707,3280,charging,Backdoor
661,5.189,695,3340,charging,Backdoor
672,5.185,651,3480,idle,Backdoor
484,5.201,478,2500,idle,Backdoor
656,5.185,655,3400,charging,Backdoor
648,5.189,823,3440,charging,Backdoor
831,5.169,753,4000,charging,Backdoor
792,5.181,679,3400,charging,Backdoor
525,5.197,479,2500,idle,Backdoor
661,5.189,674,3140,charging,Backdoor
550,5.177,755,4720,charging,Backdoor
1047,5.169,810,3540,idle,Backdoor
561,5.185,689,4760,charging,Backdoor
668,5.181,837,5080,charging,Backdoor
558,5.193,635,3280,charging,Backdoor
723,5.181,755,4060,charging,Backdoor
514,5.189,700,4220,charging,Backdoor
769,5.169,759,3480,charging,Backdoor
624,5.173,830,3240,idle,Backdoor
481,5.197,479,2620,idle,Backdoor
617,5.185,615,3180,idle,Backdoor
680,5.169,615,2980,charging,Backdoor
478,5.197,472,2460,idle,Backdoor
578,5.193,579,3440,idle,Backdoor
672,5.177,651,3220,charging,Backdoor
620,5.185,622,3220,idle,Backdoor
823,5.173,876,3740,charging,Backdoor
813,5.177,834,4060,charging,Backdoor
725,5.177,923,3580,charging,Backdoor
652,5.185,763,3380,idle,Backdoor
714,5.185,727,3760,charging,Backdoor
624,5.185,632,3340,idle,Backdoor
645,5.185,855,3540,charging,Backdoor
549,5.185,666,2860,charging,Backdoor
754,5.185,652,3400,charging,Backdoor
551,5.193,529,2660,charging,Backdoor
659,5.189,873,4520,charging,Backdoor
575,5.193,620,2620,charging,Backdoor
504,5.193,609,3140,charging,Backdoor
888,5.193,552,2680,charging,Backdoor
678,5.185,538,2780,charging,Backdoor
548,5.193,687,3500,charging,Backdoor
785,5.173,653,3400,charging,Backdoor
634,5.189,660,3120,idle,Backdoor
912,5.177,787,4320,charging,Backdoor
835,5.189,550,2860,charging,Backdoor
540,5.197,632,3340,charging,Backdoor
650,5.185,651,4560,charging,Backdoor
863,5.165,827,4320,idle,Backdoor
640,5.189,666,3860,charging,Backdoor
704,5.181,553,2860,charging,Backdoor
542,5.189,788,3940,charging,Backdoor
552,5.189,607,3280,charging,Backdoor
585,5.193,657,2980,charging,Backdoor
546,5.193,516,2920,charging,Backdoor
641,5.185,655,3500,idle,Backdoor
766,5.181,659,3400,charging,Backdoor
621,5.189,624,3340,idle,Backdoor
1073,5.157,973,5300,charging,Backdoor
671,5.185,772,3960,charging,Backdoor
548,5.197,556,3380,charging,Backdoor
478,5.197,495,2460,idle,Backdoor
474,5.201,477,2460,idle,Backdoor
551,5.193,529,2620,charging,Backdoor
470,5.197,473,2500,idle,Backdoor
769,5.173,879,2780,charging,Backdoor
642,5.189,643,3240,idle,Backdoor
657,5.197,589,3020,charging,Backdoor
787,5.177,898,4320,charging,Backdoor
613,5.189,633,4260,charging,Backdoor
638,5.189,671,3480,idle,Backdoor
543,5.189,695,4360,charging,Backdoor
673,5.185,774,4100,charging,Backdoor
511,5.189,665,3440,charging,Backdoor
620,5.185,623,3340,idle,Backdoor
737,5.173,654,3540,charging,Backdoor
904,5.181,555,2760,charging,Backdoor
1014,5.161,996,4400,charging,Backdoor
711,5.185,650,3380,charging,Backdoor
634,5.185,645,3300,idle,Backdoor
561,5.193,503,3040,charging,Backdoor
663,5.189,549,2860,charging,Backdoor
702,5.185,626,3480,idle,Backdoor
777,5.169,798,4680,charging,Backdoor
596,5.185,548,2860,charging,Backdoor
531,5.189,691,3440,charging,Backdoor
593,5.193,647,3380,charging,Backdoor
635,5.189,843,3860,charging,Backdoor
671,5.185,548,3240,charging,Backdoor
623,5.185,660,3600,charging,Backdoor
623,5.193,603,3120,idle,Backdoor
773,5.181,657,3400,charging,Backdoor
478,5.197,475,2460,idle,Backdoor
552,5.197,584,3080,charging,Backdoor
586,5.193,563,4840,charging,Backdoor
776,5.173,824,3480,charging,Backdoor
652,5.173,813,3900,charging,Backdoor
728,5.181,809,4460,charging,Backdoor
512,5.197,644,3380,charging,Backdoor
474,5.197,471,2460,idle,Backdoor
478,5.201,475,2500,idle,Backdoor
691,5.181,670,3480,charging,Backdoor
561,5.189,521,2760,idle,Backdoor
871,5.185,653,3380,charging,Backdoor
479,5.201,479,2500,idle,Backdoor
653,5.185,985,4220,charging,Backdoor
533,5.197,651,2920,charging,Backdoor
569,5.193,511,2660,idle,Backdoor
833,5.181,678,3440,charging,Backdoor
472,5.201,500,2460,idle,Backdoor
840,5.173,866,3960,charging,Backdoor
604,5.181,740,4360,charging,Backdoor
616,5.185,945,3340,charging,Backdoor
564,5.177,853,4320,charging,Backdoor
727,5.177,652,4260,charging,Backdoor
482,5.201,513,2860,idle,Backdoor
846,5.177,649,3580,charging,Backdoor
653,5.169,754,4000,charging,Backdoor
628,5.197,484,2520,idle,Backdoor
493,5.197,475,2460,idle,Backdoor
675,5.185,616,3220,charging,Backdoor
553,5.193,528,2980,charging,Backdoor
506,5.201,474,2460,idle,Backdoor
794,5.169,654,3760,charging,Backdoor
608,5.177,579,2860,charging,Backdoor
616,5.177,540,2820,charging,Backdoor
685,5.193,664,3440,charging,Backdoor
700,5.189,549,2680,charging,Backdoor
558,5.185,746,2860,charging,Backdoor
621,5.189,632,3300,idle,Backdoor
473,5.197,509,2460,idle,Backdoor
968,5.193,512,2660,charging,Backdoor
697,5.177,553,2880,charging,Backdoor
555,5.197,642,3140,charging,Backdoor
519,5.189,546,3840,charging,Backdoor
842,5.169,670,3580,charging,Backdoor
802,5.173,809,4300,charging,Backdoor
713,5.189,765,3440,charging,Backdoor
551,5.185,650,3400,charging,Backdoor
478,5.201,478,2500,idle,Backdoor
586,5.189,589,4680,charging,Backdoor
731,5.193,518,2720,charging,Backdoor
607,5.197,506,2620,idle,Backdoor
544,5.193,598,3440,charging,Backdoor
621,5.189,802,4160,charging,Backdoor
613,5.189,617,3220,idle,Backdoor
555,5.193,717,4120,charging,Backdoor
653,5.189,776,4220,charging,Backdoor
511,5.193,516,3300,idle,Backdoor
594,5.193,775,4400,charging,Backdoor
646,5.185,624,3240,idle,Backdoor
478,5.201,476,2460,idle,Backdoor
651,5.185,650,4260,charging,Backdoor
934,5.165,960,4520,charging,Backdoor
872,5.165,777,4000,charging,Backdoor
549,5.197,523,2720,charging,Backdoor
762,5.189,555,2820,charging,Backdoor
477,5.201,475,2500,idle,Backdoor
642,5.189,636,2860,charging,Backdoor
664,5.185,753,4400,charging,Backdoor
644,5.189,842,2880,charging,Backdoor
625,5.185,659,3380,idle,Backdoor
473,5.201,474,2460,idle,Backdoor
653,5.177,549,2860,charging,Backdoor
543,5.185,675,3440,charging,Backdoor
567,5.197,517,2660,charging,Backdoor
549,5.197,524,2580,charging,Backdoor
476,5.197,535,2760,idle,Backdoor
861,5.169,773,4000,charging,Backdoor
769,5.185,874,4660,charging,Backdoor
522,5.197,523,2720,idle,Backdoor
662,5.185,553,2880,charging,Backdoor
604,5.185,549,2880,charging,Backdoor
689,5.185,549,2860,charging,Backdoor
663,5.189,665,3900,charging,Backdoor
851,5.165,989,3240,idle,Backdoor
688,5.185,711,3580,idle,Backdoor
572,5.185,550,2860,charging,Backdoor
669,5.173,849,4660,charging,Backdoor
555,5.185,835,3020,charging,Backdoor
656,5.193,749,2860,charging,Backdoor
551,5.197,491,2500,idle,Backdoor
549,5.197,582,2660,charging,Backdoor
470,5.201,470,2460,idle,Backdoor
716,5.185,553,2680,idle,Backdoor
504,5.197,539,2620,idle,Backdoor
867,5.173,844,4560,charging,Backdoor
589,5.193,660,3860,charging,Backdoor
617,5.189,547,2940,charging,Backdoor
620,5.185,672,3180,charging,Backdoor
951,5.165,794,4100,charging,Backdoor
650,5.173,846,4000,charging,Backdoor
503,5.185,579,3900,charging,Backdoor
476,5.201,474,2760,idle,Backdoor
580,5.193,539,2860,charging,Backdoor
625,5.189,665,3300,idle,Backdoor
662,5.189,548,3080,charging,Backdoor
610,5.193,563,2860,charging,Backdoor
477,5.201,478,2500,idle,Backdoor
478,5.197,504,2500,idle,Backdoor
663,5.189,551,2760,charging,Backdoor
789,5.185,779,4040,charging,Backdoor
529,5.189,613,4580,charging,Backdoor
482,5.197,474,2560,idle,Backdoor
475,5.197,479,2500,idle,Backdoor
630,5.189,679,3580,charging,Backdoor
573,5.185,650,3400,charging,Backdoor
691,5.189,550,2860,charging,Backdoor
1052,5.165,928,4920,charging,Backdoor
667,5.177,549,2860,charging,Backdoor
480,5.197,480,2500,idle,Backdoor
946,5.173,835,3380,charging,Backdoor
829,5.177,578,2940,charging,Backdoor
761,5.169,989,4680,charging,Backdoor
627,5.189,662,3240,idle,Backdoor
499,5.201,484,2520,idle,Backdoor
742,5.181,656,3380,charging,Backdoor
767,5.181,743,4400,idle,Backdoor
831,5.173,963,4780,charging,Backdoor
683,5.185,808,4160,charging,Backdoor
516,5.189,639,3220,charging,Backdoor
556,5.185,945,3280,charging,Backdoor
478,5.201,477,2500,idle,Backdoor
703,5.197,524,2720,charging,Backdoor
726,5.177,906,4680,charging,Backdoor
957,5.193,548,2660,charging,Backdoor
857,5.173,842,4300,charging,Backdoor
472,5.201,470,2460,idle,Backdoor
478,5.201,476,2460,idle,Backdoor
547,5.193,513,3020,charging,Backdoor
769,5.173,984,4400,charging,Backdoor
597,5.197,710,3840,charging,Backdoor
726,5.177,903,4200,charging,Backdoor
983,5.185,720,4060,charging,Backdoor
582,5.197,783,3340,charging,Backdoor
592,5.181,538,3020,charging,Backdoor
663,5.185,654,4120,charging,Backdoor
660,5.189,525,2820,charging,Backdoor
591,5.185,770,3140,charging,Backdoor
774,5.181,687,3440,charging,Backdoor
473,5.197,502,2460,idle,Backdoor
526,5.185,573,3680,charging,Backdoor
541,5.197,579,3020,idle,Backdoor
476,5.197,477,2620,idle,Backdoor
572,5.177,548,2860,charging,Backdoor
744,5.185,738,3600,charging,Backdoor
615,5.189,597,4060,charging,Backdoor
655,5.181,944,4460,charging,Backdoor
582,5.193,515,2940,charging,Backdoor
521,5.197,626,3180,charging,Backdoor
480,5.197,475,2500,idle,Backdoor
670,5.185,769,4060,charging,Backdoor
839,5.169,647,3380,charging,Backdoor
763,5.185,550,2820,charging,Backdoor
544,5.193,532,2880,idle,Backdoor
539,5.193,637,3300,idle,Backdoor
483,5.197,482,2500,idle,Backdoor
579,5.185,679,4400,idle,Backdoor
705,5.193,556,2660,charging,Backdoor
667,5.193,663,3840,charging,Backdoor
812,5.169,732,3800,charging,Backdoor
558,5.197,581,3140,charging,Backdoor
662,5.189,550,2860,charging,Backdoor
475,5.197,477,3280,idle,Backdoor
893,5.185,514,2680,idle,Backdoor
766,5.193,553,2620,charging,Backdoor
619,5.177,735,4000,charging,Backdoor
547,5.185,612,3900,charging,Backdoor
478,5.201,478,2500,idle,Backdoor
621,5.189,615,3180,idle,Backdoor
569,5.185,554,2880,charging,Backdoor
817,5.181,644,4300,charging,Backdoor
481,5.201,478,2500,idle,Backdoor
758,5.177,800,4000,charging,Backdoor
551,5.193,697,3300,charging,Backdoor
654,5.189,566,2780,charging,Backdoor
523,5.185,586,3040,charging,Backdoor
819,5.177,935,4460,charging,Backdoor
611,5.181,1019,3180,charging,Backdoor
593,5.189,520,3440,charging,Backdoor
549,5.193,673,2980,charging,Backdoor
510,5.197,514,2680,idle,Backdoor
618,5.189,755,3180,charging,Backdoor
512,5.197,516,2680,idle,Backdoor
605,5.189,644,3440,idle,Backdoor
512,5.189,555,3440,charging,Backdoor
634,5.181,526,2680,charging,Backdoor
729,5.189,554,2880,charging,Backdoor
550,5.193,519,2680,charging,Backdoor
554,5.197,562,3340,charging,Backdoor
610,5.177,555,2820,charging,Backdoor
961,5.173,758,4100,charging,Backdoor
877,5.177,793,3960,charging,Backdoor
844,5.169,834,4200,idle,Backdoor
755,5.173,655,3400,charging,Backdoor
587,5.185,649,2860,charging,Backdoor
672,5.169,756,4120,charging,Backdoor
762,5.181,807,3440,charging,Backdoor
622,5.185,743,3380,charging,Backdoor
769,5.185,611,2780,charging,Backdoor
617,5.181,732,3580,idle,Backdoor
473,5.197,472,2460,idle,Backdoor
730,5.181,742,3840,idle,Backdoor
902,5.177,580,3080,charging,Backdoor
953,5.161,1053,5080,charging,Backdoor
675,5.173,661,2980,charging,Backdoor
669,5.189,596,3080,idle,Backdoor
781,5.189,665,4000,charging,Backdoor
596,5.193,699,3700,charging,Backdoor
504,5.201,478,2500,idle,Backdoor
476,5.197,510,2460,idle,Backdoor
648,5.185,745,4160,charging,Backdoor
478,5.201,475,2500,idle,Backdoor
482,5.201,483,2500,idle,Backdoor
615,5.189,677,3020,idle,Backdoor
689,5.169,901,4560,charging,Backdoor
640,5.177,804,4160,charging,Backdoor
670,5.193,518,2660,charging,Backdoor
555,5.193,717,2940,charging,Backdoor
651,5.181,774,4480,charging,Backdoor
777,5.177,651,3760,charging,Backdoor
533,5.197,561,2920,charging,Backdoor
686,5.189,599,3760,charging,Backdoor
548,5.193,570,2820,charging,Backdoor
706,5.185,573,4040,charging,Backdoor
624,5.189,621,3220,idle,Backdoor
640,5.181,556,2760,charging,Backdoor
534,5.193,674,3220,charging,Backdoor
509,5.197,567,2780,idle,Backdoor
532,5.193,612,2680,idle,Backdoor
533,5.185,744,3300,charging,Backdoor
700,5.177,746,4160,charging,Backdoor
818,5.181,569,3020,charging,Backdoor
530,5.189,671,3220,charging,Backdoor
623,5.189,623,3240,idle,Backdoor
488,5.197,507,2500,idle,Backdoor
573,5.189,617,3440,idle,Backdoor
565,5.197,551,3440,charging,Backdoor
477,5.197,478,2420,idle,Backdoor
562,5.193,541,2820,idle,Backdoor
766,5.173,905,4720,charging,Backdoor
618,5.189,660,2860,charging,Backdoor
649,5.189,655,4160,charging,Backdoor
626,5.185,622,3240,idle,Backdoor
739,5.169,632,3180,charging,Backdoor
585,5.177,552,2860,charging,Backdoor
522,5.189,752,3380,charging,Backdoor
648,5.193,777,3380,charging,Backdoor
829,5.181,811,3540,charging,Backdoor
683,5.181,709,3680,charging,Backdoor
546,5.189,600,3400,charging,Backdoor
642,5.185,1034,3900,charging,Backdoor
871,5.173,1033,4980,charging,Backdoor
618,5.193,616,3600,idle,Backdoor
928,5.165,756,4200,charging,Backdoor
