shunt_voltage,bus_voltage_V,current_mA,power_mW,State,Attack
508,5.197,481,2500,idle,tcp-flood
466,5.201,467,2420,idle,tcp-flood
499,5.197,462,2400,idle,tcp-flood
467,5.201,493,2980,idle,tcp-flood
489,5.201,465,2420,idle,tcp-flood
465,5.197,465,2420,idle,tcp-flood
469,5.197,474,2420,idle,tcp-flood
488,5.201,463,2420,idle,tcp-flood
463,5.201,485,2400,idle,tcp-flood
462,5.197,467,2520,idle,tcp-flood
467,5.201,462,2400,idle,tcp-flood
463,5.197,466,2420,idle,tcp-flood
463,5.201,462,2560,idle,tcp-flood
498,5.197,501,2580,idle,tcp-flood
467,5.201,467,2420,idle,tcp-flood
488,5.193,507,2940,idle,tcp-flood
469,5.197,467,2920,idle,tcp-flood
504,5.197,473,2460,idle,tcp-flood
652,5.185,607,3140,idle,tcp-flood
647,5.197,567,2420,idle,tcp-flood
495,5.197,470,2460,idle,tcp-flood
465,5.197,468,2500,idle,tcp-flood
495,5.201,469,2460,idle,tcp-flood
469,5.197,471,2420,idle,tcp-flood
499,5.201,463,2400,idle,tcp-flood
490,5.201,468,2420,idle,tcp-flood
469,5.197,467,2460,idle,tcp-flood
465,5.201,464,2560,idle,tcp-flood
482,5.197,464,2420,idle,tcp-flood
466,5.201,465,2420,idle,tcp-flood
470,5.197,465,2420,idle,tcp-flood
464,5.197,463,2400,idle,tcp-flood
470,5.197,466,2420,idle,tcp-flood
465,5.201,465,2420,idle,tcp-flood
462,5.201,461,2400,idle,tcp-flood
463,5.201,466,2420,idle,tcp-flood
459,5.197,495,2420,idle,tcp-flood
478,5.197,478,2500,idle,tcp-flood
495,5.201,470,2460,idle,tcp-flood
462,5.201,486,2400,idle,tcp-flood
465,5.197,467,2420,idle,tcp-flood
467,5.197,468,2420,idle,tcp-flood
461,5.197,468,2420,idle,tcp-flood
469,5.197,465,2400,idle,tcp-flood
466,5.197,465,2420,idle,tcp-flood
469,5.197,471,2460,idle,tcp-flood
467,5.197,495,2560,idle,tcp-flood
467,5.201,469,2420,idle,tcp-flood
480,5.197,466,2420,idle,tcp-flood
465,5.201,466,2400,idle,tcp-flood
470,5.201,464,2420,idle,tcp-flood
467,5.197,466,2520,idle,tcp-flood
469,5.197,469,2460,idle,tcp-flood
479,5.197,467,2420,idle,tcp-flood
465,5.201,464,2520,idle,tcp-flood
462,5.197,465,2420,idle,tcp-flood
464,5.201,470,2460,idle,tcp-flood
466,5.197,485,2460,idle,tcp-flood
494,5.197,466,2420,idle,tcp-flood
462,5.197,467,2620,idle,tcp-flood
515,5.197,491,2620,idle,tcp-flood
461,5.197,489,2400,idle,tcp-flood
463,5.201,468,2580,idle,tcp-flood
468,5.201,469,2460,idle,tcp-flood
497,5.197,502,2580,idle,tcp-flood
467,5.201,483,2420,idle,tcp-flood
573,5.197,465,2420,idle,tcp-flood
498,5.201,466,2420,idle,tcp-flood
497,5.201,466,2420,idle,tcp-flood
463,5.197,463,2420,idle,tcp-flood
504,5.189,566,3080,idle,tcp-flood
468,5.197,471,2460,idle,tcp-flood
495,5.193,510,2580,idle,tcp-flood
466,5.197,491,2420,idle,tcp-flood
467,5.197,488,2400,idle,tcp-flood
466,5.197,466,2420,idle,tcp-flood
488,5.201,465,2680,idle,tcp-flood
464,5.197,465,2420,idle,tcp-flood
464,5.197,463,2400,idle,tcp-flood
465,5.201,488,2420,idle,tcp-flood
492,5.197,464,2400,idle,tcp-flood
465,5.197,470,2420,idle,tcp-flood
467,5.197,470,2660,idle,tcp-flood
470,5.201,491,2420,idle,tcp-flood
462,5.201,461,2400,idle,tcp-flood
464,5.201,468,2420,idle,tcp-flood
479,5.197,466,2420,idle,tcp-flood
465,5.197,466,2420,idle,tcp-flood
470,5.201,467,2460,idle,tcp-flood
461,5.201,462,2420,idle,tcp-flood
469,5.197,470,2460,idle,tcp-flood
462,5.201,462,2400,idle,tcp-flood
477,5.201,479,2580,idle,tcp-flood
471,5.201,490,2420,idle,tcp-flood
463,5.193,618,3220,idle,tcp-flood
649,5.185,614,3180,idle,tcp-flood
488,5.197,466,2620,idle,tcp-flood
464,5.197,471,2560,idle,tcp-flood
468,5.197,471,2460,idle,tcp-flood
468,5.197,469,2420,idle,tcp-flood
465,5.197,489,2560,idle,tcp-flood
469,5.197,470,2460,idle,tcp-flood
465,5.201,463,2400,idle,tcp-flood
468,5.201,468,2560,idle,tcp-flood
469,5.197,471,2420,idle,tcp-flood
496,5.201,468,2420,idle,tcp-flood
471,5.197,468,2460,idle,tcp-flood
465,5.201,467,2420,idle,tcp-flood
463,5.201,505,2400,idle,tcp-flood
468,5.197,467,2420,idle,tcp-flood
462,5.197,467,2400,idle,tcp-flood
467,5.201,513,2500,idle,tcp-flood
470,5.197,467,2580,idle,tcp-flood
514,5.193,613,3220,idle,tcp-flood
475,5.197,473,2460,idle,tcp-flood
458,5.197,488,2420,idle,tcp-flood
465,5.197,488,2400,idle,tcp-flood
466,5.201,463,2400,idle,tcp-flood
486,5.197,466,2420,idle,tcp-flood
508,5.197,510,2660,idle,tcp-flood
467,5.197,466,2400,idle,tcp-flood
465,5.197,470,2580,idle,tcp-flood
464,5.201,472,2620,idle,tcp-flood
461,5.197,465,2420,idle,tcp-flood
463,5.197,462,2420,idle,tcp-flood
532,5.185,566,2920,idle,tcp-flood
461,5.201,462,2400,idle,tcp-flood
503,5.197,539,2500,idle,tcp-flood
471,5.197,499,2880,idle,tcp-flood
473,5.197,471,2560,idle,tcp-flood
467,5.197,467,2460,idle,tcp-flood
461,5.197,463,2420,idle,tcp-flood
461,5.201,487,2400,idle,tcp-flood
477,5.197,463,2420,idle,tcp-flood
468,5.197,471,2580,idle,tcp-flood
463,5.201,463,2400,idle,tcp-flood
461,5.201,493,2420,idle,tcp-flood
466,5.197,467,2420,idle,tcp-flood
466,5.197,464,2580,idle,tcp-flood
615,5.193,564,2940,idle,tcp-flood
461,5.197,466,2560,idle,tcp-flood
506,5.197,508,2660,idle,tcp-flood
505,5.197,477,2500,idle,tcp-flood
507,5.197,462,2400,idle,tcp-flood
613,5.189,616,3440,idle,tcp-flood
467,5.197,466,2420,idle,tcp-flood
467,5.197,469,2560,idle,tcp-flood
466,5.197,462,2560,idle,tcp-flood
466,5.197,487,2420,idle,tcp-flood
483,5.197,470,2420,idle,tcp-flood
466,5.197,464,2420,idle,tcp-flood
474,5.201,496,2420,idle,tcp-flood
466,5.197,494,2420,idle,tcp-flood
468,5.201,470,2420,idle,tcp-flood
470,5.197,492,2420,idle,tcp-flood
492,5.201,469,2460,idle,tcp-flood
479,5.197,479,2460,idle,tcp-flood
466,5.197,462,2400,idle,tcp-flood
464,5.197,463,2420,idle,tcp-flood
543,5.193,537,2780,idle,tcp-flood
462,5.201,465,2420,idle,tcp-flood
464,5.197,465,2560,idle,tcp-flood
475,5.197,477,2500,idle,tcp-flood
467,5.201,465,2420,idle,tcp-flood
475,5.197,468,2420,idle,tcp-flood
472,5.197,462,2400,idle,tcp-flood
519,5.201,466,2420,idle,tcp-flood
621,5.185,617,3180,idle,tcp-flood
478,5.201,467,2420,idle,tcp-flood
461,5.201,467,2420,idle,tcp-flood
495,5.201,468,2420,idle,tcp-flood
463,5.201,462,2560,idle,tcp-flood
622,5.185,612,3180,idle,tcp-flood
467,5.197,468,2420,idle,tcp-flood
465,5.197,463,2400,idle,tcp-flood
466,5.197,478,2500,idle,tcp-flood
465,5.201,464,2420,idle,tcp-flood
471,5.201,470,2420,idle,tcp-flood
467,5.201,465,2400,idle,tcp-flood
468,5.197,468,2420,idle,tcp-flood
462,5.201,461,2400,idle,tcp-flood
492,5.197,469,2420,idle,tcp-flood
469,5.197,464,2420,idle,tcp-flood
496,5.197,466,2420,idle,tcp-flood
475,5.201,465,2400,idle,tcp-flood
466,5.201,469,2620,idle,tcp-flood
463,5.197,504,2620,idle,tcp-flood
503,5.197,615,3380,idle,tcp-flood
492,5.197,465,2420,idle,tcp-flood
492,5.197,467,2420,idle,tcp-flood
466,5.201,465,2420,idle,tcp-flood
463,5.201,476,2420,idle,tcp-flood
462,5.201,467,2420,idle,tcp-flood
735,5.189,621,3220,idle,tcp-flood
466,5.197,468,2420,idle,tcp-flood
606,5.189,611,3240,idle,tcp-flood
477,5.197,468,2420,idle,tcp-flood
482,5.197,516,2680,idle,tcp-flood
492,5.201,465,2400,idle,tcp-flood
509,5.197,509,2660,idle,tcp-flood
495,5.193,500,2420,idle,tcp-flood
467,5.197,466,2420,idle,tcp-flood
462,5.201,465,2560,idle,tcp-flood
491,5.201,527,2920,idle,tcp-flood
465,5.201,463,2400,idle,tcp-flood
468,5.201,493,2420,idle,tcp-flood
499,5.197,464,2420,idle,tcp-flood
464,5.197,463,2420,idle,tcp-flood
464,5.201,464,2420,idle,tcp-flood
465,5.197,466,2520,idle,tcp-flood
466,5.201,462,2520,idle,tcp-flood
493,5.197,461,3040,idle,tcp-flood
465,5.197,472,2420,idle,tcp-flood
487,5.197,466,2420,idle,tcp-flood
463,5.201,462,2400,idle,tcp-flood
492,5.197,461,2400,idle,tcp-flood
536,5.197,464,2460,idle,tcp-flood
542,5.193,472,2460,idle,tcp-flood
481,5.193,466,2420,idle,tcp-flood
461,5.197,465,2520,idle,tcp-flood
463,5.201,463,2560,idle,tcp-flood
481,5.197,483,2420,idle,tcp-flood
470,5.197,471,2500,idle,tcp-flood
488,5.201,470,2460,idle,tcp-flood
496,5.197,474,2420,idle,tcp-flood
467,5.201,467,2420,idle,tcp-flood
464,5.201,478,2500,idle,tcp-flood
467,5.201,464,2420,idle,tcp-flood
470,5.197,466,2420,idle,tcp-flood
502,5.193,617,3340,idle,tcp-flood
468,5.201,471,2420,idle,tcp-flood
500,5.193,471,2420,idle,tcp-flood
468,5.201,463,2400,idle,tcp-flood
487,5.197,462,2400,idle,tcp-flood
467,5.197,463,2520,idle,tcp-flood
467,5.197,468,2420,idle,tcp-flood
488,5.201,473,2420,idle,tcp-flood
477,5.197,477,2460,idle,tcp-flood
464,5.201,463,2420,idle,tcp-flood
463,5.201,487,2400,idle,tcp-flood
463,5.201,491,2420,idle,tcp-flood
483,5.197,473,2820,idle,tcp-flood
485,5.197,462,2400,idle,tcp-flood
490,5.201,464,2420,idle,tcp-flood
465,5.197,467,2420,idle,tcp-flood
471,5.197,466,2420,idle,tcp-flood
494,5.201,477,2420,idle,tcp-flood
462,5.197,463,2400,idle,tcp-flood
464,5.201,462,2420,idle,tcp-flood
465,5.197,465,2400,idle,tcp-flood
464,5.201,469,2880,idle,tcp-flood
500,5.193,500,2580,idle,tcp-flood
463,5.197,467,2400,idle,tcp-flood
467,5.197,466,2420,idle,tcp-flood
467,5.197,497,2460,idle,tcp-flood
463,5.197,464,2420,idle,tcp-flood
468,5.201,462,2400,idle,tcp-flood
480,5.201,479,2500,idle,tcp-flood
644,5.189,622,3220,idle,tcp-flood
487,5.201,462,2420,idle,tcp-flood
463,5.197,469,2420,idle,tcp-flood
490,5.197,464,2420,idle,tcp-flood
463,5.197,462,2420,idle,tcp-flood
466,5.201,469,2560,idle,tcp-flood
462,5.201,493,2420,idle,tcp-flood
491,5.197,495,2560,idle,tcp-flood
494,5.197,463,2520,idle,vuln-scan
486,5.201,466,2420,idle,vuln-scan
467,5.197,467,2420,idle,vuln-scan
467,5.197,462,2400,idle,vuln-scan
471,5.197,467,2420,idle,vuln-scan
476,5.193,525,2860,idle,vuln-scan
481,5.201,477,2500,idle,vuln-scan
468,5.201,480,2400,idle,vuln-scan
674,5.185,630,3140,idle,vuln-scan
492,5.201,467,2420,idle,vuln-scan
465,5.201,518,2720,idle,vuln-scan
474,5.201,497,2460,idle,vuln-scan
473,5.197,463,2420,idle,vuln-scan
461,5.201,463,2420,idle,vuln-scan
470,5.201,505,2940,idle,vuln-scan
463,5.197,465,2400,idle,vuln-scan
467,5.197,463,2400,idle,vuln-scan
529,5.197,495,2420,idle,vuln-scan
466,5.201,466,2520,idle,vuln-scan
467,5.197,462,2560,idle,vuln-scan
466,5.197,478,2500,idle,vuln-scan
463,5.201,464,2420,idle,vuln-scan
466,5.197,492,2420,idle,vuln-scan
512,5.197,471,2460,idle,vuln-scan
463,5.197,465,2720,idle,vuln-scan
486,5.197,461,2420,idle,vuln-scan
500,5.197,466,2420,idle,vuln-scan
507,5.197,534,2620,idle,vuln-scan
494,5.197,469,2420,idle,vuln-scan
517,5.197,496,2580,idle,vuln-scan
537,5.193,586,2780,idle,vuln-scan
463,5.197,482,2400,idle,vuln-scan
461,5.197,464,2400,idle,vuln-scan
467,5.201,462,2420,idle,vuln-scan
461,5.201,465,2420,idle,vuln-scan
466,5.197,492,2460,idle,vuln-scan
639,5.185,619,3220,idle,vuln-scan
489,5.201,464,2420,idle,vuln-scan
616,5.185,622,3180,idle,vuln-scan
623,5.193,550,2820,idle,vuln-scan
465,5.197,497,2580,idle,vuln-scan
469,5.201,466,2420,idle,vuln-scan
474,5.201,474,2580,idle,vuln-scan
486,5.197,466,2420,idle,vuln-scan
461,5.197,466,2780,idle,vuln-scan
487,5.197,464,2420,idle,vuln-scan
554,5.201,497,2580,idle,vuln-scan
548,5.193,529,2760,idle,vuln-scan
469,5.201,466,2400,idle,vuln-scan
613,5.185,618,3580,idle,vuln-scan
463,5.201,491,2420,idle,vuln-scan
466,5.201,465,2420,idle,vuln-scan
471,5.197,472,2460,idle,vuln-scan
461,5.201,462,2400,idle,vuln-scan
471,5.197,471,2420,idle,vuln-scan
466,5.201,494,2400,idle,vuln-scan
469,5.197,474,2420,idle,vuln-scan
465,5.197,463,2420,idle,vuln-scan
615,5.189,617,3440,idle,vuln-scan
488,5.197,465,2580,idle,vuln-scan
485,5.201,462,2420,idle,vuln-scan
465,5.201,465,2460,idle,vuln-scan
462,5.201,467,2400,idle,vuln-scan
467,5.197,491,2520,idle,vuln-scan
579,5.193,469,2520,idle,vuln-scan
472,5.201,466,2460,idle,vuln-scan
504,5.201,473,2460,idle,vuln-scan
464,5.201,487,2400,idle,vuln-scan
464,5.201,466,2620,idle,vuln-scan
675,5.185,627,3140,idle,vuln-scan
601,5.185,533,2560,idle,vuln-scan
471,5.201,469,2460,idle,vuln-scan
467,5.201,465,2420,idle,vuln-scan
464,5.197,461,2620,idle,vuln-scan
469,5.201,470,2460,idle,vuln-scan
501,5.201,473,2780,idle,vuln-scan
550,5.193,538,3140,idle,vuln-scan
468,5.201,467,2420,idle,vuln-scan
467,5.201,467,2420,idle,vuln-scan
462,5.197,464,2420,idle,vuln-scan
464,5.197,498,2420,idle,vuln-scan
462,5.201,463,2420,idle,vuln-scan
477,5.201,465,2420,idle,vuln-scan
490,5.197,465,2420,idle,vuln-scan
466,5.201,465,2400,idle,vuln-scan
467,5.197,466,2420,idle,vuln-scan
467,5.197,466,2460,idle,vuln-scan
471,5.201,471,2420,idle,vuln-scan
464,5.201,469,2420,idle,vuln-scan
505,5.197,464,2400,idle,vuln-scan
551,5.193,577,2720,idle,vuln-scan
466,5.201,461,2400,idle,vuln-scan
468,5.197,471,2460,idle,vuln-scan
467,5.201,484,2420,idle,vuln-scan
464,5.201,463,2620,idle,vuln-scan
461,5.201,462,2400,idle,vuln-scan
478,5.197,466,2420,idle,vuln-scan
467,5.197,466,2580,idle,vuln-scan
466,5.201,494,2560,idle,vuln-scan
464,5.201,467,2560,idle,vuln-scan
484,5.201,462,2400,idle,vuln-scan
465,5.197,521,2400,idle,vuln-scan
500,5.201,472,2520,idle,vuln-scan
484,5.197,465,2460,idle,vuln-scan
528,5.197,477,2500,idle,vuln-scan
470,5.201,465,2460,idle,vuln-scan
463,5.201,465,2420,idle,vuln-scan
466,5.197,464,2420,idle,vuln-scan
477,5.197,516,2620,idle,vuln-scan
644,5.185,628,3240,idle,vuln-scan
465,5.197,466,2420,idle,vuln-scan
473,5.201,471,2460,idle,vuln-scan
465,5.201,722,2400,idle,vuln-scan
486,5.201,467,2460,idle,vuln-scan
467,5.201,465,2420,idle,vuln-scan
466,5.197,466,2560,idle,vuln-scan
471,5.197,465,2420,idle,vuln-scan
466,5.197,467,2460,idle,vuln-scan
462,5.197,463,2400,idle,vuln-scan
471,5.201,470,2420,idle,vuln-scan
470,5.197,466,2560,idle,vuln-scan
506,5.197,503,2620,idle,vuln-scan
471,5.197,461,2400,idle,vuln-scan
482,5.201,464,2680,idle,vuln-scan
463,5.197,464,2560,idle,vuln-scan
468,5.201,468,2420,idle,vuln-scan
466,5.197,465,2420,idle,vuln-scan
463,5.201,462,2400,idle,vuln-scan
502,5.197,477,2500,idle,vuln-scan
465,5.201,462,2400,idle,vuln-scan
474,5.197,468,2420,idle,vuln-scan
468,5.197,466,2420,idle,vuln-scan
488,5.197,493,2560,idle,vuln-scan
466,5.197,465,2420,idle,vuln-scan
464,5.201,465,2400,idle,vuln-scan
463,5.201,463,2420,idle,vuln-scan
501,5.197,505,2760,idle,vuln-scan
478,5.197,469,2560,idle,vuln-scan
619,5.189,581,2940,idle,vuln-scan
539,5.193,515,2680,idle,vuln-scan
465,5.201,461,2580,idle,vuln-scan
466,5.197,468,2420,idle,vuln-scan
470,5.201,481,2500,idle,vuln-scan
622,5.189,623,3220,idle,vuln-scan
462,5.201,491,2400,idle,vuln-scan
466,5.197,493,2420,idle,vuln-scan
463,5.197,461,2400,idle,vuln-scan
463,5.201,462,2400,idle,vuln-scan
465,5.201,467,2420,idle,vuln-scan
468,5.201,489,2420,idle,vuln-scan
529,5.193,469,2520,idle,vuln-scan
491,5.197,471,2420,idle,vuln-scan
517,5.197,467,2460,idle,vuln-scan
463,5.197,468,2420,idle,vuln-scan
464,5.201,465,2420,idle,vuln-scan
628,5.185,611,3180,idle,vuln-scan
463,5.197,463,2560,idle,vuln-scan
465,5.201,464,2420,idle,vuln-scan
470,5.201,470,2460,idle,vuln-scan
488,5.201,465,2420,idle,vuln-scan
465,5.201,464,2420,idle,vuln-scan
502,5.201,476,2500,idle,vuln-scan
461,5.201,466,2400,idle,vuln-scan
465,5.197,476,2420,idle,vuln-scan
618,5.189,661,3220,idle,vuln-scan
614,5.189,658,3180,idle,vuln-scan
468,5.201,462,2420,idle,vuln-scan
465,5.201,470,2580,idle,vuln-scan
462,5.201,464,2420,idle,vuln-scan
607,5.185,656,3220,idle,vuln-scan
466,5.201,516,2680,idle,vuln-scan
466,5.201,464,2400,idle,vuln-scan
481,5.197,478,2500,idle,vuln-scan
464,5.197,490,2420,idle,vuln-scan
631,5.193,511,2660,idle,vuln-scan
464,5.201,495,2400,idle,vuln-scan
464,5.201,468,2420,idle,vuln-scan
468,5.201,470,2420,idle,vuln-scan
461,5.201,464,2400,idle,vuln-scan
533,5.193,477,2500,idle,vuln-scan
465,5.201,469,2460,idle,vuln-scan
467,5.201,469,2560,idle,vuln-scan
466,5.197,561,2720,idle,vuln-scan
463,5.201,461,2500,idle,vuln-scan
487,5.197,478,2500,idle,vuln-scan
470,5.201,474,2780,idle,vuln-scan
466,5.201,466,2560,idle,vuln-scan
469,5.201,488,2420,idle,vuln-scan
512,5.185,599,3180,idle,vuln-scan
474,5.201,467,2580,idle,vuln-scan
471,5.197,469,2460,idle,vuln-scan
497,5.197,469,2420,idle,vuln-scan
464,5.201,466,2420,idle,vuln-scan
490,5.197,465,2420,idle,vuln-scan
571,5.193,536,2780,idle,vuln-scan
465,5.201,463,2400,idle,vuln-scan
469,5.197,465,2420,idle,vuln-scan
465,5.201,467,2500,idle,vuln-scan
500,5.201,496,2420,idle,vuln-scan
498,5.197,537,2580,idle,vuln-scan
503,5.197,494,2720,idle,vuln-scan
502,5.197,500,2620,idle,vuln-scan
620,5.189,612,3180,idle,vuln-scan
466,5.201,490,2420,idle,vuln-scan
464,5.201,461,2400,idle,vuln-scan
470,5.197,471,2460,idle,vuln-scan
498,5.201,463,2420,idle,vuln-scan
483,5.201,465,2420,idle,vuln-scan
473,5.197,468,2420,idle,vuln-scan
467,5.201,463,2400,idle,vuln-scan
468,5.201,461,2400,idle,vuln-scan
535,5.201,465,2560,idle,vuln-scan
469,5.201,501,2420,idle,vuln-scan
464,5.201,470,2620,idle,vuln-scan
496,5.197,497,2580,idle,vuln-scan
482,5.197,480,2500,idle,vuln-scan
462,5.201,464,2420,idle,vuln-scan
468,5.197,465,2460,idle,vuln-scan
472,5.201,465,2420,idle,vuln-scan
465,5.201,461,2400,idle,vuln-scan
469,5.197,466,2420,idle,vuln-scan
488,5.201,462,2400,idle,vuln-scan
467,5.201,464,2460,idle,vuln-scan
515,5.201,468,2420,idle,vuln-scan
467,5.201,514,2460,idle,vuln-scan
472,5.197,464,2580,idle,vuln-scan
508,5.197,506,2620,idle,vuln-scan
466,5.197,465,2420,idle,vuln-scan
470,5.201,472,2420,idle,vuln-scan
465,5.201,466,2420,idle,vuln-scan
466,5.201,466,2520,idle,vuln-scan
468,5.197,462,2400,idle,vuln-scan
471,5.201,510,2660,idle,vuln-scan
468,5.201,465,2420,idle,vuln-scan
465,5.201,465,2420,idle,vuln-scan
525,5.197,499,2580,idle,vuln-scan
521,5.193,570,2680,idle,vuln-scan
465,5.201,463,2420,idle,vuln-scan
500,5.197,475,2460,idle,vuln-scan
463,5.197,469,2420,idle,vuln-scan
469,5.197,528,2760,idle,vuln-scan
475,5.201,478,2500,idle,vuln-scan
465,5.201,466,2420,idle,vuln-scan
467,5.197,543,2420,idle,vuln-scan
464,5.201,470,2560,idle,vuln-scan
472,5.197,471,2460,idle,vuln-scan
465,5.201,463,2400,idle,vuln-scan
465,5.197,465,2420,idle,vuln-scan
475,5.201,465,2420,idle,vuln-scan
473,5.197,497,2460,idle,vuln-scan
461,5.197,462,2420,idle,vuln-scan
488,5.201,459,2420,idle,vuln-scan
464,5.197,465,2420,idle,vuln-scan
468,5.197,471,2420,idle,vuln-scan
521,5.201,489,2460,idle,vuln-scan
484,5.201,463,2420,idle,vuln-scan
775,5.181,635,3380,idle,vuln-scan
467,5.197,465,2620,idle,vuln-scan
464,5.201,463,2400,idle,vuln-scan
623,5.189,625,3400,idle,vuln-scan
633,5.189,616,3540,idle,vuln-scan
468,5.197,468,2420,idle,vuln-scan
463,5.197,463,2420,idle,vuln-scan
538,5.189,560,2920,idle,vuln-scan
484,5.197,482,2500,idle,vuln-scan
465,5.201,461,2420,idle,vuln-scan
681,5.189,613,3220,idle,vuln-scan
464,5.197,468,2560,idle,vuln-scan
468,5.201,464,2420,idle,vuln-scan
467,5.197,470,2460,idle,vuln-scan
474,5.197,464,2420,idle,vuln-scan
463,5.197,477,2420,idle,vuln-scan
471,5.201,484,2520,idle,vuln-scan
468,5.201,468,2460,idle,vuln-scan
464,5.197,464,2420,idle,vuln-scan
471,5.197,469,2420,idle,vuln-scan
466,5.201,490,2420,idle,vuln-scan
545,5.197,470,2460,idle,vuln-scan
512,5.201,474,2460,idle,vuln-scan
475,5.201,465,2680,idle,vuln-scan
497,5.193,501,2580,idle,vuln-scan
465,5.201,467,2420,idle,vuln-scan
468,5.201,495,2400,idle,vuln-scan
471,5.197,463,2420,idle,vuln-scan
482,5.197,465,2560,idle,vuln-scan
468,5.197,465,2420,idle,vuln-scan
610,5.189,642,3680,idle,vuln-scan
463,5.201,469,2420,idle,vuln-scan
472,5.197,467,2720,idle,vuln-scan
474,5.201,468,2420,idle,vuln-scan
497,5.197,497,3020,idle,vuln-scan
490,5.201,463,2420,idle,vuln-scan
464,5.197,465,2500,idle,vuln-scan
471,5.201,467,2420,idle,vuln-scan
480,5.197,506,2500,idle,vuln-scan
490,5.197,469,2420,idle,vuln-scan
468,5.197,463,2420,idle,vuln-scan
467,5.197,462,2400,idle,vuln-scan
472,5.201,475,2520,idle,vuln-scan
469,5.201,470,2460,idle,vuln-scan
464,5.201,488,2520,idle,vuln-scan
470,5.197,464,2420,idle,vuln-scan
465,5.201,467,3600,idle,vuln-scan
689,5.181,691,3680,idle,vuln-scan
467,5.197,467,2420,idle,vuln-scan
479,5.197,505,2460,idle,vuln-scan
466,5.197,466,2420,idle,vuln-scan
488,5.197,470,2420,idle,vuln-scan
579,5.197,505,2720,idle,vuln-scan
464,5.197,463,2420,idle,vuln-scan
465,5.197,465,2420,idle,vuln-scan
626,5.189,607,3180,idle,vuln-scan
611,5.185,663,3180,idle,vuln-scan
467,5.201,465,2520,idle,vuln-scan
567,5.193,579,3120,idle,vuln-scan
495,5.197,469,2420,idle,vuln-scan
482,5.201,463,2400,idle,vuln-scan
534,5.193,533,2780,idle,vuln-scan
463,5.201,489,2560,idle,vuln-scan
471,5.201,467,2420,idle,vuln-scan
470,5.201,466,2460,idle,vuln-scan
468,5.197,468,2420,idle,vuln-scan
465,5.197,465,2420,idle,vuln-scan
470,5.201,469,2460,idle,vuln-scan
490,5.197,465,2420,idle,vuln-scan
468,5.197,467,2500,idle,vuln-scan
624,5.189,611,3240,idle,vuln-scan
471,5.197,465,2500,idle,vuln-scan
619,5.185,606,3240,idle,vuln-scan
469,5.197,496,2580,idle,vuln-scan
462,5.201,467,2520,idle,vuln-scan
630,5.185,749,3340,idle,vuln-scan
548,5.193,533,2780,idle,vuln-scan
470,5.197,510,2400,idle,vuln-scan
467,5.201,493,2420,idle,vuln-scan
470,5.201,467,2460,idle,vuln-scan
461,5.197,468,2400,idle,vuln-scan
470,5.197,461,2400,idle,vuln-scan
475,5.197,474,2460,idle,vuln-scan
471,5.197,513,2420,idle,vuln-scan
466,5.201,465,2420,idle,vuln-scan
470,5.201,475,2500,idle,vuln-scan
500,5.193,498,2580,idle,vuln-scan
496,5.197,497,2560,idle,vuln-scan
544,5.193,648,3380,idle,vuln-scan
618,5.185,668,3180,idle,vuln-scan
495,5.197,470,2620,idle,vuln-scan
461,5.201,469,2460,idle,vuln-scan
462,5.201,466,2420,idle,vuln-scan
487,5.201,467,2420,idle,vuln-scan
467,5.197,467,2420,idle,vuln-scan
476,5.201,474,2460,idle,vuln-scan
464,5.201,467,2420,idle,vuln-scan
464,5.201,461,2580,idle,vuln-scan
463,5.201,461,2420,idle,vuln-scan
463,5.201,468,2420,idle,vuln-scan
467,5.201,467,2420,idle,vuln-scan
497,5.197,497,2580,idle,vuln-scan
600,5.181,499,2660,idle,vuln-scan
467,5.201,462,2400,idle,vuln-scan
462,5.197,464,2420,idle,vuln-scan
463,5.197,463,2420,idle,vuln-scan
463,5.201,464,2420,idle,vuln-scan
468,5.201,469,2420,idle,vuln-scan
502,5.197,466,2420,idle,vuln-scan
469,5.197,466,2420,idle,vuln-scan
466,5.197,491,2400,idle,vuln-scan
466,5.201,467,2420,idle,vuln-scan
462,5.197,468,2420,idle,vuln-scan
461,5.201,497,2400,idle,vuln-scan
465,5.201,468,2420,idle,vuln-scan
478,5.197,477,2520,idle,vuln-scan
472,5.197,469,2420,idle,vuln-scan
468,5.201,469,2560,idle,vuln-scan
482,5.197,463,2420,idle,vuln-scan
483,5.197,466,2420,idle,vuln-scan
470,5.201,462,2560,idle,vuln-scan
472,5.197,473,2460,idle,vuln-scan
493,5.197,466,2420,idle,vuln-scan
474,5.197,468,2420,idle,vuln-scan
466,5.197,469,2420,idle,vuln-scan
461,5.197,474,2400,idle,vuln-scan
469,5.201,468,2460,idle,vuln-scan
462,5.201,464,2420,idle,vuln-scan
464,5.197,464,2420,idle,vuln-scan
490,5.201,464,2420,idle,vuln-scan
521,5.193,508,2660,idle,vuln-scan
467,5.201,487,2420,idle,vuln-scan
466,5.197,564,2420,idle,vuln-scan
694,5.197,475,2500,idle,vuln-scan
470,5.201,463,2420,idle,vuln-scan
552,5.197,466,2420,idle,vuln-scan
497,5.197,500,2580,idle,vuln-scan
536,5.197,473,2460,idle,vuln-scan
660,5.189,624,3220,idle,vuln-scan
470,5.201,464,2560,idle,vuln-scan
505,5.197,463,2420,idle,vuln-scan
465,5.201,465,2400,idle,vuln-scan
465,5.197,467,2420,idle,vuln-scan
